ID,NU_NOTA_LC
2661,628.597585197143
2662,647.4117105595637
2663,456.0579900795647
2664,620.106194420058
2665,614.1196116226433
2666,433.9414236037928
2667,458.27823052224187
2668,557.917249869175
2669,495.2832325382947
2670,446.9979765985069
2671,543.4512979287044
2672,564.572946586313
2673,462.5131691075044
2674,540.2946530930517
2675,487.48819517350233
2676,557.7112382815118
2677,517.7726715374056
2678,518.8435424662439
2679,560.9525608590899
2680,597.1012930562702
2681,435.74984025364444
2682,499.1613368629044
2683,515.2458713705034
2684,461.54706200667704
2685,541.7575096284161
2686,624.9609059758252
2687,495.87150012163204
2688,541.2365467323932
2689,452.80018473024865
2690,623.4207177267806
2691,553.9646279183744
2692,505.4172873331301
2693,556.7146440185227
2694,595.4263258062831
2695,551.2342075043284
2696,514.4132508848627
2697,560.1107589920027
2698,475.5113146166442
2699,633.8677676249338
2700,504.1061099503071
2701,468.77471587768844
2702,488.89746748568336
2703,503.1742413758516
2704,456.4476219673564
2705,548.542558796629
2706,501.6034693484649
2707,488.58288984156064
2708,552.0849102774516
2709,599.1603720983803
2710,503.8253464486491
2711,615.7486670984199
2712,510.62129095554855
2713,590.3306676344612
2714,553.1793344996137
2715,540.3262001345315
2716,476.2821067436847
2717,444.8090743721075
2718,483.29912413986966
2719,487.11747486440413
2720,572.6579444354988
2721,607.0651940663108
2722,596.0294731708632
2723,534.9056584805934
2724,506.64486347932615
2725,525.9907359525632
2726,499.57827923190786
2727,602.8860358141831
2728,467.9144326104793
2729,571.8225716870338
2730,445.9021031299059
2731,674.9933629996472
2732,454.2526863132993
2733,542.1056687351315
2734,506.5795244349705
2735,532.6874075114761
2736,579.8027987528321
2737,548.0349516187521
2738,532.9396696674362
2739,525.6369455681436
2740,499.7779402883253
2741,543.3971426698615
2742,515.137731819515
2743,489.85369431065914
2744,485.7308929065361
2745,532.9446519275855
2746,504.7079426619427
2747,584.4084045821519
2748,581.507766944522
2749,630.4926710728812
2750,571.2702742560953
2751,592.068840410353
2752,629.3706345634289
2753,466.8709280609275
2754,620.9915239791865
2755,517.2728898335101
2756,480.199379629945
2757,470.7921265358576
2758,508.3646198744553
2759,582.488435520185
2760,452.5158405533503
2761,484.67323245065813
2762,610.3693489309776
2763,558.9083735045377
2764,602.4463993787172
2765,501.4581885589184
2766,470.4638693484612
2767,600.7122773302667
2768,562.6759742626269
2769,513.4863645547373
2770,542.4976849183868
2771,477.7611256314409
2772,444.13077589673
2773,594.0948191009866
2774,587.5418102812243
2775,457.2785882375445
2776,526.6655341947283
2777,569.7656345439991
2778,516.6687738136626
2779,496.31290162941156
2780,611.6123357710476
2781,436.83687004136624
2782,552.2413916295382
2783,451.5036306506452
2784,539.9681119674513
2785,469.6741946832497
2786,466.9421882075724
2787,605.7637809689179
2788,558.6828923044427
2789,445.1514514107237
2790,443.7223370494053
2791,617.6368293816893
2792,586.7232158234171
2793,539.1869055251157
2794,445.42404173078734
2795,477.0091376454254
2796,542.1053976000871
2797,562.5295012229674
2798,582.503524713806
2799,484.58397460846066
2800,484.0969474799767
2801,446.7235994377566
2802,600.3607500948813
2803,453.8493162157902
2804,456.66685467835447
2805,613.8547239223733
2806,630.7374119006063
2807,603.4789141716271
2808,566.8183108623123
2809,643.7477219695518
2810,575.2514416012391
2811,467.3327619343105
2812,559.237786345193
2813,476.1736422225506
2814,432.82922956345635
2815,591.1716510713061
2816,485.8286156133895
2817,552.0988888364147
2818,618.8838077749526
2819,517.0706063640883
2820,491.4821404711926
2821,526.1568966695411
2822,554.239536681919
2823,599.5133065716316
2824,568.7161737017939
2825,613.2019482922806
2826,456.4625884172461
2827,517.6496733520507
2828,549.9313350869711
2829,535.3728956869729
2830,451.85714011719034
2831,590.1306799662327
2832,606.5316423200759
2833,591.3103465105482
2834,635.0122627610904
2835,469.16833539232954
2836,505.6541618514354
2837,536.7085310588081
2838,541.2602815499307
2839,456.200053909399
2840,476.0081151898746
2841,537.4538983033426
2842,477.86296279184165
2843,526.0755847610187
2844,643.8782197457735
2845,495.47049010632173
2846,483.54443950589183
2847,612.1085721820737
2848,510.7492666641131
2849,588.9235568011936
2850,566.7230876663141
2851,605.0075395036013
2852,619.6751668223349
2853,471.1588655672601
2854,632.1346892777751
2855,571.246354777823
2856,559.525449472528
2857,528.444931968643
2858,526.7603976953158
2859,567.5801388827097
2860,456.4902911679682
2861,503.7230284071374
2862,571.3452222810708
2863,619.6427918994352
2864,467.93882899194006
2865,524.2513380743974
2866,463.4277104504301
2867,590.725205970429
2868,646.0960885533354
2869,635.656916767507
2870,504.0255783788593
2871,470.4838997944161
2872,546.2549450530648
2873,469.00613791667996
2874,521.7038147257256
2875,550.1311001478182
2876,514.1611444517482
2877,490.41920090564486
2878,696.7175677220944
2879,551.2926939774254
2880,531.6801855162839
2881,503.59911297382865
2882,565.6102165259392
2883,492.558888798149
2884,589.3997327660888
2885,453.63269433568377
2886,611.7576795311138
2887,493.13135938154403
2888,531.3682155536044
2889,615.0922762283258
2890,606.8188774189202
2891,511.97411442918917
2892,511.79416905937825
2893,470.41410321797406
2894,479.7291170319401
2895,651.6729638939203
2896,572.2258466560045
2897,565.1801549626907
2898,444.34211079937035
2899,541.5219150788646
2900,522.6918500127695
2901,544.3804193296924
2902,581.7795176294899
2903,483.8289149586967
2904,579.509580969203
2905,604.8872647458745
2906,536.9442425655817
2907,564.6841425392038
2908,468.5212346490577
2909,505.0920801877547
2910,478.23353109278514
2911,612.5456820650595
2912,506.09740890817193
2913,625.6672287208173
2914,511.1751661424446
2915,452.9128423038367
2916,570.8323247172773
2917,460.5404076115239
2918,517.7234360213929
2919,438.9561997341571
2920,570.423008469096
2921,514.984074950539
2922,474.7981881178018
2923,545.6994479650198
2924,502.9290650475939
2925,583.5571300572146
2926,630.3800873933258
2927,573.596380346951
2928,516.9179021016287
2929,573.7738811185593
2930,453.22804340258
2931,567.5350456073102
2932,579.0238223881474
2933,465.10598899685857
2934,562.3361084070457
2935,493.3847010434259
2936,632.3003103888548
2937,622.746838859407
2938,445.90440933636825
2939,564.9494358553886
2940,553.2621548738343
2941,601.1134104144307
2942,628.3161349765082
2943,571.7026512656776
2944,503.2470490856503
2945,632.8302568167353
2946,515.0826559484266
2947,577.616412820719
2948,511.7547040035912
2949,583.6144374853918
2950,632.236660578219
2951,493.24472627064966
2952,552.9696621697642
2953,446.9403536736742
2954,492.3089581629602
2955,455.5879229169413
2956,541.4817773885362
2957,494.38295364861006
2958,609.080400215402
2959,580.5043411797833
2960,540.9898271401387
2961,640.3848293850829
2962,525.8670403842411
2963,462.6262072822131
2964,475.885060924658
2965,484.0717280780115
2966,454.64843589106704
2967,510.64311475811877
2968,504.02920831170746
2969,442.8804341833032
2970,547.9898273014958
2971,672.8902619707592
2972,550.0576142037393
2973,539.8850215961224
2974,568.024494208004
2975,568.8957904276022
2976,552.2557787003955
2977,469.4683551992407
2978,591.7240851916547
2979,526.6040550782277
2980,576.9136933755583
2981,617.5246207700459
2982,602.2120203320856
2983,435.71132237733167
2984,471.26577284064405
2985,555.3350708994666
2986,502.45019531005795
2987,452.39347432109173
2988,453.71854081579266
2989,492.0032635211716
2990,547.204171216423
2991,628.0289098006531
2992,587.7899510787609
2993,536.5474357789903
2994,490.5628035923184
2995,464.36421116412026
2996,619.9314122324936
2997,486.0942018826171
2998,513.9948422261116
2999,569.6353509834491
3000,516.3271157527488
3001,659.8807798467199
3002,521.5107953716029
3003,489.6361631800963
3004,549.8150488796323
3005,499.8155546106344
3006,550.7565435421029
3007,530.0244567289581
3008,545.6702498354023
3009,613.065197182389
3010,539.8192730804465
3011,631.5912401530213
3012,592.1809632403206
3013,536.8625268384043
3014,649.914026829025
3015,477.97033651130465
3016,542.1580829701875
3017,438.196495431355
3018,618.623212157762
3019,545.2303098926034
3020,567.3779350978891
3021,580.4824842349637
3022,488.8875924248444
3023,624.009211091437
3024,507.08152661678207
3025,544.7483923867051
3026,630.4081104664592
3027,513.5682191573999
3028,499.25215046348995
3029,510.5297342095242
3030,577.0832364951734
3031,452.93948426118266
3032,507.75333955718554
3033,469.7752444196831
3034,508.01655471021405
3035,468.169283513753
3036,451.8911201137103
3037,478.8221907046344
3038,444.0800798840525
3039,565.5512271606879
3040,495.62992850075466
3041,552.8387733722866
3042,496.6357965393187
3043,479.57390154850646
3044,478.1231430958295
3045,453.9509820256488
3046,474.1097083270891
3047,536.7196422397474
3048,459.19821440155687
3049,447.32753844014377
3050,539.5488883229374
3051,479.549345073687
3052,489.24902425881663
3053,599.7532910334219
3054,523.6183295667738
3055,490.19011540662717
3056,459.16697858088156
3057,552.8230166191748
3058,449.1799873811256
3059,473.4457884397091
3060,535.0857357632385
3061,514.2989128779411
3062,459.28966511682887
3063,464.96114755081146
3064,645.3324938397996
3065,555.0964320586336
3066,592.4810577472765
3067,577.628308313635
3068,454.53662967031653
3069,531.743460053305
3070,572.3697979762294
3071,542.4431357491478
3072,524.1593026451174
3073,545.277300728495
3074,545.800077552426
3075,494.29631312692885
3076,465.0505691149594
3077,573.597412369387
3078,642.8912414274071
3079,563.5392765099975
3080,602.5767810150526
3081,579.011546297847
3082,573.3900648420756
3083,587.333369683543
3084,513.5388036129453
3085,569.6253591288173
3086,483.7284759496934
3087,468.70886755941376
3088,525.802734411708
3089,452.49977461544114
3090,536.9112574834356
3091,646.9668383418468
3092,479.1479784034313
3093,551.7243575284758
3094,597.7748452836588
3095,524.0493413655963
3096,451.8303761608963
3097,534.6262767783871
3098,488.546290267454
3099,477.8191499722648
3100,505.7441530176903
3101,665.2798130473222
3102,577.3918997091143
3103,595.7204360811318
3104,636.6554408490181
3105,522.3824340751837
3106,563.6157987546546
3107,461.3942478702324
3108,529.5785910806808
3109,463.7928445241726
3110,546.2081702657563
3111,557.3804915143091
3112,610.6809562671226
3113,523.7282193477938
3114,478.21561595009126
3115,465.10556825375295
3116,552.6558764195679
3117,595.0061883986164
3118,537.2896771939195
3119,540.852758557099
3120,486.668310922526
3121,452.0906222147798
3122,557.9545971381967
3123,584.760220923386
3124,605.1527729680477
3125,475.0286935467405
3126,487.6935389029806
3127,490.97856234109355
3128,575.8316084452963
3129,477.3570352925197
3130,525.5854641408075
3131,450.0820650696381
3132,608.5756213632114
3133,543.6865140172189
3134,479.7699411484161
3135,470.7540139228676
3136,603.6937947100271
3137,635.2895182260086
3138,506.68940067233154
3139,436.3757838431696
3140,445.89038409256847
3141,456.2189520598176
3142,619.0661702870079
3143,562.3550516764207
3144,468.60313423235704
3145,501.12965874411157
3146,597.3522584239738
3147,472.3307557997405
3148,582.7133581351686
3149,534.716042288564
3150,466.4266306140765
3151,531.4429598560998
3152,535.9744276480885
3153,496.8990308302048
3154,570.8451645611201
3155,576.5522367044266
3156,626.9341980501406
3157,599.284263971613
3158,571.6994486155961
3159,524.9114190346736
3160,461.37792309808634
3161,619.7777714439596
3162,448.91772722324754
3163,543.6464200969295
3164,545.3392535877624
3165,510.14520200656574
3166,458.03921731076844
3167,445.05105615085125
3168,550.8381760501763
3169,476.3830818922738
3170,613.0661557931078
3171,602.5720315905505
3172,443.6795890303969
3173,452.44221259323564
3174,421.8139067663626
3175,479.723643978716
3176,454.83449045746215
3177,602.5546522422787
3178,592.6079532614849
3179,558.2147245050633
3180,479.42370968973654
3181,619.2263514001797
3182,525.2678697197356
3183,608.2599145922361
3184,501.4359142399001
3185,451.3312646325251
3186,599.8212725958558
3187,606.5636454158971
3188,523.6507047084513
3189,533.357405109424
3190,538.0218185251128
3191,480.22744645494635
3192,589.3793312150613
3193,498.0444666607556
3194,509.0310668868949
3195,640.7410120100412
3196,506.74907280036933
3197,455.4687229474923
3198,445.520073458048
3199,500.51756758493525
3200,577.9943793333873
3201,517.0274387558227
3202,541.4410731042224
3203,570.7232239453472
3204,611.4822511984858
3205,589.3627090031198
3206,511.67096194241196
3207,472.7678498735035
3208,550.3213570544883
3209,593.9393933642884
3210,440.6090909388895
3211,600.7479532268735
3212,560.6843157320218
3213,674.5073611548235
3214,594.1284295359567
3215,551.9805556243246
3216,504.43250890526434
3217,592.838821169594
3218,512.4620726251244
3219,512.311945671486
3220,519.8258235335052
3221,530.9034582696529
3222,466.5364156007775
3223,572.6074381224339
3224,579.4854098343642
3225,489.2107179824408
3226,666.7066504642173
3227,543.7497509411335
3228,576.7932034714304
3229,478.740996293287
3230,480.1073484694287
3231,593.8071490987813
3232,533.0806381394843
3233,446.84329555238776
3234,548.510764817996
3235,520.3323074900211
3236,575.1549869756625
3237,559.3921471931794
3238,535.9996925718974
3239,485.4232832063964
3240,515.1760417757613
3241,591.1465501954083
3242,487.8268703921463
3243,490.057570793887
3244,454.0897134276342
3245,489.66735941233355
3246,588.5788433166877
3247,518.1641990522696
3248,581.129371297553
3249,578.9612362847352
3250,454.759393124013
3251,573.2461342791905
3252,448.9375467872471
3253,573.3939317579011
3254,550.7346384747202
3255,525.4217809153622
3256,558.8973669010848
3257,444.3193692469899
3258,575.0793738988409
3259,604.9968151576259
3260,500.81346091195996
3261,590.0067254916814
3262,449.30299147315844
3263,553.9822959418038
3264,525.8476211188574
3265,513.2277980864701
3266,624.4511172974296
3267,492.82087753576315
3268,477.9386516882793
3269,588.7339928274996
3270,566.0737277154292
3271,488.0057188062228
3272,597.3899910832513
3273,549.3755208020717
3274,492.5426144115858
3275,545.377695942545
3276,579.0870167425599
3277,567.7076626016437
3278,486.1972539611622
3279,447.9404960757563
3280,586.4959502923655
3281,599.4368178537813
3282,588.3262845419422
3283,448.620857921126
3284,442.6993533874204
3285,477.4747414972025
3286,545.7894963587783
3287,446.3981878008865
3288,577.5450829961094
3289,502.00034698668014
3290,494.077012129408
3291,557.8217313859413
3292,472.46519498378365
3293,479.56859533854384
3294,508.855447043004
3295,510.1254415793447
3296,568.6323266981892
3297,561.9316916151561
3298,471.32013998374316
3299,569.3834498274205
3300,517.9458293068701
3301,451.84215287620947
3302,496.4750235178157
3303,490.89953323991546
3304,470.5786268969876
3305,636.5214059198647
3306,573.4011230438291
3307,525.6499041100158
3308,499.5186358304818
3309,546.3384765533569
3310,556.5468366571329
3311,561.1631605800908
3312,604.8603134886459
3313,489.03197223197907
3314,667.0508188552374
3315,541.4163865000112
3316,574.8640378305261
3317,584.3639358556595
3318,572.6775482962271
3319,545.3007142373067
3320,566.015577159227
3321,519.0762553685279
3322,559.7952984675085
3323,583.0127692514334
3324,515.1770704341593
3325,561.4982846396407
3326,501.3647143795907
3327,580.4914148587243
3328,545.3360897329153
3329,513.6915629157395
3330,501.53906663044637
3331,458.1800524880278
3332,619.1975706593942
3333,517.2605078986242
3334,608.9526727797793
3335,540.4224078278273
3336,518.0488318605267
3337,463.45827976317406
3338,552.1125743145267
3339,640.5997782207489
3340,560.47657144595
3341,587.5688407520388
3342,541.7769614862491
3343,464.14024294439093
3344,522.4604605725831
3345,601.565073678308
3346,571.7283024482413
3347,516.1853567041135
3348,600.343415347251
3349,443.1848260771711
3350,431.1289630364881
3351,541.7273229351621
3352,566.1039641292509
3353,537.42663555461
3354,606.3582125794364
3355,534.8236654055054
3356,451.0145164182263
3357,466.443597233865
3358,558.6904257070692
3359,579.9682789882886
3360,473.33049850140276
3361,583.9593155384514
3362,441.13684433572945
3363,462.3898456557226
3364,486.7124956025156
3365,462.5723231591712
3366,564.7308415653958
3367,572.9377034853464
3368,637.5224582567716
3369,463.86093296504134
3370,456.17947899724123
3371,598.2434504588209
3372,636.625291534614
3373,588.1998860063857
3374,507.9875204169004
3375,540.6082578537951
3376,571.0874880676054
3377,446.09916420976725
3378,522.0726475682993
3379,611.1672597329659
3380,460.96658478800856
3381,589.1907158843569
3382,507.2813641948807
3383,558.4160344057709
3384,616.5500195671009
3385,469.1521690465033
3386,550.3453074607323
3387,502.9546224217606
3388,515.5805638505601
3389,589.8846008650239
3390,450.8155956586401
3391,550.2745192887794
3392,464.69281315576774
3393,574.2327924578437
3394,535.7818725545753
3395,577.0309723426626
3396,583.5357093397695
3397,444.32045423695325
3398,514.4772032553283
3399,491.1118382135759
3400,468.28525959272287
3401,492.1593623042326
3402,598.9401985663324
3403,488.51654173508933
3404,557.4610381364563
3405,594.0040826500888
3406,574.1925523064417
3407,525.8430416288022
3408,560.5373612254567
3409,577.532035376681
3410,560.7677943367228
3411,459.01323327151977
3412,453.37980491302335
3413,545.6552849969222
3414,573.5139937541553
3415,488.3871337894688
3416,503.2099486066847
3417,576.6679985546762
3418,479.59972488884216
3419,490.86198490169636
3420,458.3340054709233
3421,513.5296222808468
3422,542.2399940153148
3423,454.6616120813313
3424,522.6380033731912
3425,594.5405267956282
3426,631.1861212637059
3427,535.3640270969554
3428,587.8783561600608
3429,523.6357912725655
3430,472.5888394763402
3431,459.3709826348332
3432,535.5539731257043
3433,531.9295000297438
3434,538.9887313027336
3435,523.5203597446298
3436,595.7950262302102
3437,491.95422645643345
3438,509.659265926062
3439,484.6473367932969
3440,580.7988563478657
3441,480.48582998861394
3442,625.7467817972233
3443,566.1211332215962
3444,608.0492577922873
3445,453.03610620918613
3446,464.4922112367381
3447,556.5484946452564
3448,612.7245130307149
3449,482.9048313807288
3450,532.7966699819633
3451,481.7607194409397
3452,611.6563144980064
3453,551.9746031285506
3454,598.6681360751388
3455,640.3567348883987
3456,484.2915161022357
3457,637.8110209882852
3458,578.6500733043388
3459,418.8559627223129
3460,479.42109264832965
3461,612.094113571879
3462,620.3604158142507
3463,549.6128785869678
3464,608.9016886038505
3465,643.5469579637872
3466,453.35533431470026
3467,569.104051045173
3468,586.298790746964
3469,476.72090954210836
3470,516.6233879929412
3471,513.9103419448086
3472,676.8136744677481
3473,561.345792634087
3474,449.6094154928996
3475,539.4467473049951
3476,598.4943332225571
3477,495.9517617293605
3478,487.38781788262526
3479,513.1754416800032
3480,556.7998983963328
3481,509.3265739131507
3482,603.2662933314768
3483,462.5204608818566
3484,539.6192059251272
3485,631.2307282021532
3486,442.9762478749311
3487,556.7807800955059
3488,520.5871621527051
3489,486.948096757154
3490,472.401837213081
3491,567.6924360702772
3492,520.035462671101
3493,438.45957260920403
3494,670.7160931050687
3495,518.6946034445091
3496,478.39689538124173
3497,619.5588930484344
3498,543.1672296953716
3499,452.55549676048656
3500,454.61360794226937
3501,485.2137031446953
3502,531.0609783730686
3503,490.9951882742443
3504,481.4492317551019
3505,490.95558586223996
3506,522.5941196280787
3507,603.6132069424671
3508,491.99995872600874
3509,566.1488189943552
3510,592.7988392829784
3511,551.8807313990545
3512,539.0789924668234
3513,520.0999866000775
3514,450.8653456339227
3515,479.2479595940595
3516,482.1784283295188
3517,563.639431875295
3518,516.5550524587061
3519,553.8739642712841
3520,485.8750191807413
3521,615.6697441652245
3522,623.0128191313279
3523,505.76920094427624
3524,501.6900319552315
3525,622.8567073467382
3526,592.7711841364012
3527,528.065270130094
3528,578.6305312850127
3529,597.7498416128224
3530,481.59705094523923
3531,584.5481751131749
3532,447.4209344860241
3533,585.7150582600182
3534,513.7517977751904
3535,456.63242006566315
3536,570.8490462182331
3537,574.8693877611968
3538,502.8168624524497
3539,600.7457347002032
3540,601.4600293070066
3541,472.29424928085734
3542,461.3736131212891
3543,461.5375474705142
3544,453.73662619113696
3545,450.4381514883908
3546,643.2047875427509
3547,510.12145295647
3548,617.4607035717552
3549,536.5217231001567
3550,532.0322764865541
3551,523.9157906687001
3552,540.3171777395683
3553,478.3371716196668
3554,483.31028412325935
3555,440.9677718232497
3556,490.7376118387404
3557,477.86415236882544
3558,587.0118528055368
3559,485.95340552032985
3560,465.9396783780998
3561,567.2430729366215
3562,540.3536174998189
3563,464.8707463698458
3564,440.5355685169684
3565,630.7207888892633
3566,581.9703320210542
3567,521.431103228588
3568,439.0691282556999
3569,455.6340828322213
3570,514.4200625805322
3571,523.0598843826754
3572,600.7994333805163
3573,437.2266056982853
3574,509.22665543080524
3575,550.9128450226706
3576,591.5082688626155
3577,473.8427149912265
3578,592.0621209738301
3579,513.2044862980449
3580,573.7962624977363
3581,555.8303999892562
3582,448.62287649690376
3583,572.4841361908543
3584,605.8201851358565
3585,472.003296704042
3586,481.7575351431604
3587,601.9829862669017
3588,552.0551491118194
3589,465.4947119736216
3590,545.1071586637252
3591,506.6626198987663
3592,515.8163766834396
3593,525.999656204641
3594,460.96645341228276
3595,456.71364908019257
3596,580.3442282757471
3597,602.9671989012827
3598,509.6190219930734
3599,575.7289314823211
3600,523.9236883119136
3601,473.816076016025
3602,576.4457032714856
3603,455.7254235786531
3604,452.8078888075606
3605,560.5158797969616
3606,469.07398493824957
3607,481.3583823293337
3608,465.03557593550244
3609,492.62270396481466
3610,616.4092798040124
3611,481.2381659500018
3612,479.8698329567804
3613,492.42812154049835
3614,454.8969806266057
3615,551.8077194192775
3616,452.3666804800512
3617,636.4749802254012
3618,463.8922270030327
3619,577.7823172255332
3620,458.5774069777538
3621,561.0596132110499
3622,539.1598616920921
3623,454.4055500795464
3624,553.4136186199469
3625,533.2859785126875
3626,480.3077049086941
3627,541.1992214733903
3628,557.8513816223569
3629,538.6168712615181
3630,513.3726680825204
3631,590.8364515897222
3632,601.8578362108242
3633,651.1331968929369
3634,505.1225964895437
3635,544.3999055153004
3636,606.0992729338857
3637,538.6793782112793
3638,590.6688951524272
3639,578.8623824973001
3640,618.0172880561327
3641,600.1562511620446
3642,520.9926709441179
3643,506.91645751135366
3644,616.0445272598138
3645,637.631315017497
3646,485.83550301811516
3647,502.7427590974806
3648,583.9328769620179
3649,533.131231095389
3650,618.5771215430691
3651,570.6165232529436
3652,427.63452337743047
3653,557.3239189438461
3654,626.7436489597881
3655,439.59279997330617
3656,611.7116126533806
3657,482.76692637852153
3658,458.1129298251897
3659,572.4716540483769
3660,604.168205282466
3661,473.65379526007246
3662,543.3959647977366
3663,554.0057325382444
3664,471.0923038444739
3665,598.8998993418106
3666,451.83572303143313
3667,488.9287176463226
3668,520.1450213827848
3669,468.6865498652665
3670,544.6716807689411
3671,644.1887075852646
3672,481.2517350600185
3673,553.9645068725994
3674,535.8879695257663
3675,576.11826227591
3676,435.4106046297564
3677,636.1671358414799
3678,522.8053066147182
3679,466.5658268055244
3680,598.654002053981
3681,545.5099907248001
3682,593.6113724943093
3683,442.46387700339676
3684,584.4048344837524
3685,600.366257157252
3686,613.4147925917164
3687,511.197576532707
3688,538.461890867484
3689,503.98203142937115
3690,468.234063812024
3691,544.3471948551444
3692,618.9388559785145
3693,621.8308056129033
3694,583.2048086230277
3695,582.7074689541882
3696,473.9438647701132
3697,514.8808742880992
3698,458.39659459328703
3699,538.5870186773611
3700,494.2722978355694
3701,522.9930029312045
3702,555.1976715312617
3703,656.4946786165378
3704,564.7657667068054
3705,602.9767597936327
3706,589.483443100984
3707,448.9934339864889
3708,534.2197994562234
3709,580.8036507455361
3710,597.5900445312886
3711,447.3141569863176
3712,454.42317796298545
3713,573.8896961854425
3714,521.1420750406528
3715,554.1865100288828
3716,522.839252339054
3717,601.8179669949743
3718,537.4061382616696
3719,602.4729058230739
3720,464.63781865387506
3721,470.19299874222787
3722,523.4163555897555
3723,488.3431874528247
3724,582.4746110950791
3725,557.1735154127582
3726,525.8647476052358
3727,507.71980925876295
3728,551.0465128058007
3729,591.6366970159968
3730,551.4434881978833
3731,570.0557316822606
3732,591.9618868732016
3733,594.3738959273173
3734,488.2590082381534
3735,487.7479827698945
3736,470.5070283377975
3737,508.93380783546223
3738,528.3109910125572
3739,510.41336540395423
3740,552.621777468896
3741,540.4606552899909
3742,536.4770922504849
3743,596.5226525829169
3744,483.02479587381964
3745,585.1938644589648
3746,534.2631928992944
3747,577.5838989236752
3748,516.0192433241957
3749,608.3247533566998
3750,511.04664778171446
3751,492.8142632115216
3752,569.9194628394998
3753,595.305364897546
3754,494.39943399671165
3755,452.807109092735
3756,512.5354081687518
3757,511.6071221869699
3758,502.1546241030789
3759,631.2578117807359
3760,577.2680089547102
3761,633.1308400787384
3762,515.0125593389164
3763,587.7042665746233
3764,526.0276641717966
3765,640.0111113497846
3766,503.34872497497815
3767,556.6409054095407
3768,509.3807169658236
3769,516.8773272637259
3770,494.3419531988574
3771,466.6790056693922
3772,475.4322681640697
3773,422.73418240288976
3774,595.8964792084003
3775,558.1918548005556
3776,560.4738804591142
3777,608.2665686466125
3778,453.35065373147125
3779,503.4982402974739
3780,514.0395226220485
3781,485.0728630394719
3782,469.35047334780876
3783,453.8219910720691
3784,606.1211822252994
3785,521.8891222361133
3786,479.9744195932551
3787,532.6776021641786
3788,514.6541730377924
3789,481.04233510073834
3790,504.9982685470239
3791,557.4523666093571
3792,491.8361088354536
3793,518.038064078354
3794,481.1574237490851
3795,580.1048188074035
3796,571.6108322589475
3797,511.85655170558056
3798,495.50018811824094
3799,586.1110762588339
3800,488.2633501722158
3801,558.9007175118824
3802,639.2533445901572
3803,658.9470908668045
3804,473.7182415533851
3805,647.0535724234196
3806,634.0426752046953
3807,492.8550482141836
3808,641.1280924498558
3809,526.990531774094
3810,471.1121212682502
3811,517.8194921420043
3812,594.5751087077747
3813,455.42649070795613
3814,432.80031078036467
3815,598.8588112579514
3816,501.0327624866466
3817,505.1244353515512
3818,548.3326193064345
3819,461.1616116615529
3820,549.4219195862343
3821,530.405864382665
3822,532.423567347894
3823,484.0445435602745
3824,511.60555825375405
3825,459.0628926401652
3826,496.3957369518805
3827,556.017132033099
3828,482.7668144119486
3829,554.1158080987057
3830,494.2265728695922
3831,510.5640147234488
3832,506.6705917512165
3833,554.7673179092376
3834,456.23508303093644
3835,561.4590605411856
3836,478.32502993842235
3837,610.5070553853134
3838,670.7102730883471
3839,439.5003703790779
3840,526.9931858111056
3841,593.0089793509487
3842,482.2868392908504
3843,507.97162442678524
3844,612.2831298078474
3845,121.1547595585002
3846,518.6592246010784
3847,494.5871966225299
3848,472.40042456399516
3849,536.0787651266071
3850,470.1225956475278
3851,568.1922407104557
3852,547.3758256108088
3853,603.9270271883404
3854,535.5485718511916
3855,667.7965345915579
3856,608.059415097217
3857,546.8240904296981
3858,535.052460574658
3859,512.7833882085392
3860,482.65879432637786
3861,494.28089269897947
3862,586.9274552979048
3863,466.1299046124454
3864,479.20070144586805
3865,471.90824254946546
3866,500.51139232718145
3867,576.947527391331
3868,528.8315804499912
3869,503.50918949861205
3870,480.39792647465316
3871,490.30419540880627
3872,488.0275179832125
3873,499.11388245751516
3874,614.0261374115867
3875,459.11095849129794
3876,479.1035454315327
3877,603.3367052913256
3878,646.4677757027655
3879,575.8981038075324
3880,531.5657934913033
3881,434.001165828862
3882,594.2487715197715
3883,524.9725608130511
3884,461.43611602147547
3885,511.1699913146694
3886,515.4583505961594
3887,435.5327404065071
3888,522.832017950527
3889,452.1036377142484
3890,494.55340680678233
3891,546.3134760508724
3892,597.8545576147999
3893,446.0785336058539
3894,505.1462480899481
3895,453.11744636877046
3896,642.8436176155403
3897,530.5608522962418
3898,477.5240053031667
3899,614.4946754530522
3900,583.7301058154369
3901,497.87918456257574
3902,516.2568289710402
3903,480.5737777304963
3904,565.9567291124565
3905,569.2832254052173
3906,535.3537095967736
3907,449.37356323882244
3908,591.63771143608
3909,496.60267062036445
3910,498.4381067811842
3911,540.5402399721381
3912,514.2894043136234
3913,513.0659054271182
3914,589.2661555374798
3915,484.88299490935987
3916,498.2596299080078
3917,552.3783866654379
3918,603.8309750712428
3919,522.336123503097
3920,439.93536394241454
3921,599.5912709265006
3922,629.645966332052
3923,440.79442412481166
3924,477.3227237434522
3925,480.6346563033774
3926,580.6610559692135
3927,429.46065192803025
3928,487.70124249224597
3929,510.50880997546017
3930,481.06569427127397
3931,572.5604119074685
3932,600.0757874095727
3933,590.9862396195585
3934,492.86528141034097
3935,484.3748961057285
3936,502.845908628974
3937,510.4415950756849
3938,532.686417339128
3939,570.6375416225103
3940,480.2262556672245
3941,594.3073499060781
3942,471.0272393686393
